NAME	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex7	Ex8	In1	In2	In3	In4	In5	In6	In7	In8
ANO1	1.6362294127937407	1.1035782375107077	1.4705099105724135	1.6400389210502748	1.2193311385506527	1.3569646063305667	1.3556450174721149	1.255545732397829	2.6731014750696325	2.381823345978968	22.16881807921202	3.349748081594507	64.58469653125528	5.761445715649597	1.8126384030973912	1.9216765474698647
ANO3	18.587546676599327	154.55019518547095	15.642551368358816	97.11717480939564	85.40045318633335	96.28563923305984	126.72967739760233	6.263466338063047	12.193060876565886	6.284034459340013	9.733580936913256	9.13425430319699	5.6608921632193	6.134424618207422	13.828699184621666	10.780238751070621
ANO4	27.19564753234688	12.983212290019388	15.38019900831465	12.608231164033725	30.17720803013351	76.26500566973147	43.4720319291755	33.63584587019782	314.7602796686657	643.8141966539993	588.2658854079943	203.41049299890716	13.704019063335295	509.50346891827394	296.33204119310267	297.89520370412913
ANXA1	1.161734284025128	1.1021243624044075	2.8341772867539783	14.099443708397079	1.2769534550383512	1.2070131015467687	1.1534146612713734	1.3523543455219649	1.5558907045836214	1.253797596738184	1.460708547150318	1.3681740919217051	1.183269401824207	1.1330272745240588	1.5698712501745244	1.5538244746435135
AP1S2	1.1065728889151627	1.6579329418903175	1.1804100571457923	1.0206375727032815	1.219331089275319	1.0125836430147048	1.0149827191864205	1.3415635818478355	67.82626412254507	64.36132942211377	53.1786832601956	135.69990721457646	85.8222701736065	1.9412850112462843	1.0325031757777536	1.5288061352240545
ARAP2	178.35099526258705	114.052739733116	138.18999054083963	161.60448180366774	194.61441639092752	45.62583572370756	106.00385996074792	469.7459229430312	5.420514718703931	3.462203990138696	133.37309558893725	4.339344952405438	12.092711908151315	2.7201499495877117	4.927408081617971	9.473776245338536
ARHGAP22	4.243587664952772	22.076348916170986	7.983363853029957	2.374318116465348	8.380041573045665	54.42714256137677	21.347041030177095	17.611398644314146	3.1335752828213703	4.928299012896372	3.001988676966598	1.673817450906029	11.481432518942537	4.823705569954139	1.8176225840738485	4.671585538484155
ARHGAP24	4.741272895813282	6.814200837708617	16.053451412073365	7.119388900669826	8.329962901738945	5.65527775426918	6.2587356507803715	4.981470590710121	5.791708182900848	101.73312342584964	12.172580142263387	5.257058125254036	3.7216053123195714	5.485882175337014	17.80045118023734	9.582334070554118
ARHGAP28	2.8195774329113394	8.754866484444232	2.281937111220989	2.5656695022842495	2.8539039692125376	2.4458844214939033	2.9031042611322677	2.2212965596133416	35.60360827153913	40.59361080282448	18.688108264664322	1.760958567823097	1.9030593400001785	2.280380294669417	4.065511969115381	5.792588568713515
ARHGAP31	1.0	1.004575441973468	1.0	1.0	1.0	1.433831082078275	1.2756469795760084	1.0	1.0	1.0	1.0	14.605999764312923	50.252369610259365	1.0648850347953975	1.0	1.0059357979858818
ARL4C	1.252628047078161	7.110870881949054	6.384772331503281	3.6651459037754925	1.6669779942843639	1.0	1.0	1.0	220.43134847475238	443.12126700544786	244.36326792756353	296.43965364350606	248.4518785156347	99.09635174584339	23.31165146177672	73.89197758073087
ARPP19	317.8420161581969	75.4010564940741	154.51584724025054	112.50323064750037	98.39570537763763	67.42138605627903	144.99771733515735	249.09860167870207	17.20437619249583	14.584453373933076	5.49212777787819	24.44152618668813	14.854113618189743	6.783549344163374	18.901683063045198	26.388532928861437
ARPP21	979.7711041212644	1401.9750371345572	1381.5927404742456	991.1177851083794	1492.9299756009127	1426.6374494045895	977.7627020889668	1027.0896182365132	318.7461343357316	612.8583241043327	701.6328390228676	4.778941269186083	3.5702789145152236	2.3976505123865994	3.9846269797158778	6.285891413331563
ARSJ	1.0	1.5315828123641944	1.0	1.0	14.308987683309827	1.3672938296159383	1.0	1.1448409278827314	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ART3	16.292022381191085	1.2910396506115616	1.609770561119932	1.3289837450522297	1.4403450972823622	1.1071937620662489	3.313649166263755	1.9694166019400101	1.0	1.0	1.0	1.0	1.4994575259222123	1.1677363251639112	1.0	1.0
ARX	1.0847725765375977	1.043065045325889	1.2607042326599474	1.1476451550335591	1.137348010253925	1.1118578198373537	1.0677376691702871	1.1078509148772426	3.814132138985884	5.972754187968334	9.439000425099971	14.781226031512286	35.63647077311277	91.46815282323618	39.27081762117942	38.04596257055212
ASAP2	19.523438825793576	9.453816258252086	6.187286544291622	4.906247709476769	77.77208607878651	208.02724902767125	21.77521134061063	13.751218933829598	8.96344402782267	3.7074256647694623	6.608723083770288	13.417484697476102	19.609384844914686	12.561091118319023	12.234080204406068	8.633130440903324
ATP11C	2.42623744073276	2.838586790193384	3.409620643808526	2.8423508237510116	2.2439309157041762	2.3641702501655972	2.063938450033819	2.478052098595884	7.980241750568006	3.07423095916526	2.4893865791508105	65.23717099392711	79.55217957982151	2.1929379241874978	2.919683648120677	3.2250022749629697
ATP1B2	1.2057323625618968	1.0385083530333352	1.2812574382945319	1.6824792181097985	2.539975269039127	2.019102861603279	1.298019087906837	1.459691860700493	124.12792256014149	121.8789966335637	272.3142664802687	240.91296307693844	174.9365967191476	2.2424305464496044	28.01603647655223	71.82224944165442
ATP2B4	271.3865806522906	46.22636967876235	9.635632208758656	9.395159298452743	186.6422278194841	244.91981550557074	191.45426067388055	54.079603326014364	25.911894775430994	5.924223907396803	6.785637707094857	9.670831252349243	6.4601733025807855	4.612270444308681	9.286828528162768	14.573824901314984
ATP8B1	1.526665700453493	22.37388554577129	3.9233461304742283	18.51333746954122	21.475613005128338	12.565461983609428	26.758525210751515	80.3149354680481	2.040541034154738	3.4952931395825617	1.9918200089299587	1.9501075493304287	1.854290230957999	2.5263110664381974	2.1903456730562594	2.4608858731019367
B4GALNT3	18.66216207591756	19.195351664873343	4.626219086981287	23.899818794927086	30.961482663970983	116.92206082218831	81.30867209868609	113.40139928037028	3.5014992794225073	1.7640916107403861	3.153307651197633	3.2020263399812574	1.745551537683872	2.198547014640756	2.3593665872270577	2.6706707575092485
BAIAP2	201.52603199198904	67.67765545823826	62.98439009657293	41.95943080966134	117.70275381403026	326.6107886077551	206.80009581714606	253.53222929946872	19.637945225575773	14.121238898298834	11.015831525651056	31.591686268563087	21.395826916150355	9.654873712245639	50.11357559108228	24.330443555713103
BCL11B	9.674918817272122	4.064740340954318	13.054031867994063	5.859447733474463	6.294889804458974	97.4150820958529	12.169250131949426	16.366437639585033	91.39414253291427	7.486231674427769	8.25837022242523	398.42583769459264	308.27833475983107	107.71782848068767	97.95080567144467	80.0104294129695
BHLHE40	37.376849924324276	33.18984324290305	70.34872767957174	30.889320165813157	35.32301707019855	2.0012713615552897	3.5203102137272584	8.34582370687809	1.2748402038345672	1.119398698905524	1.1967783515537094	1.1589860962270753	1.1120339669529917	1.4613526971336905	2.183023690047469	1.364789855181548
BMPER	61.885591435382764	201.2260209771909	79.05512943109744	164.71760976135675	314.0575186960183	401.8499973596454	240.94048827980112	227.8561722089101	30.58326792120262	6.194619515824444	13.344656090187488	46.92969292996702	84.77630456183837	14.720036712344609	36.36751630281891	22.53138525119317
BTBD11	7.764447963953928	4.588717073137914	9.103410177738583	5.530611442663998	7.873468860705767	7.330012846307673	5.408323282910893	6.270548582627685	249.94545796516144	207.0959761736171	483.5637229500912	31.964664604062442	22.983079333833928	924.1179057092586	15.008135275219628	101.72386804908183
BTBD3	105.92633157760363	13.251679487224568	40.90886894270439	2.9883043274431724	3.8695089613028637	5.202474665337266	4.625283868175819	13.652029538842783	6.883629295045998	1.1405376646095196	91.48344591488046	1.9165419622587478	1.547951405753134	12.78969202203715	1.6375078163983814	4.973093375331452
CA1	1.0	1.027674686141953	1.141703898618903	1.0	1.3373380677824707	1.0	1.1576199753843142	1.043065045325889	1.0	1.0	1.0	1.4667108717444162	72.10760881815543	1.0	1.0	1.0
CA10	376.68953052891834	975.9388102748774	151.98973594200726	8.68871983417062	14.180893133436857	73.70513747410786	405.6940340481452	667.7852642229552	13.10601339086487	3.684222529621429	5.895021137373006	5.905779148287145	4.282547312394026	3.747830158489263	8.290839733619926	6.7621404057145496
CA13	1.0	1.0693302326398588	1.0	1.0	1.0	1.0	1.4079014882499687	1.9439541359322356	1.0	1.0	1.0	1.0070983531611275	35.523038702193844	1.076215601181001	1.0	1.0
CA2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.214675100930897	32.69928117448849	1.0	1.0	1.0
