NAME	Fetal-Microglia	Fetal-IPC	Fetal-Pericytes	Fetal-OPC	Fetal-Endothelial	Fetal-Astrocytes	Fetal-Oligo	Fetal-Trans	Fetal-NEP	Astrocytes	Endothelial	Fetal-quiescent	Fetal-replicating	Microglia	Neurons	OPC	Oligodendrocytes
EDNRB	1.028078115968173	1.0039392571005024	1.289756616481391	1.004640077425245	1.794070282898302	1.0030723364762122	1.0032928512797827	1.0405220982732495	1.0478465494594331	1021.0712628592833	1.020765652828445	1.020437153260258	1.0213239450706562	1.0625020344921596	1.0040365933874311	1.026022237047247	1.0122574143158043
EEF1A1	8424.371090325832	9213.75525094988	8424.371090325832	5516.306701775069	6200.218051587202	6857.197113810824	8819.063170637855	8424.371090325832	3062.8612178014428	56.5889396366569	306.97944947831706	290.0031023587833	248.44656238615482	285.37103113579514	21.515027497777645	44.27319058033762	58.354080047267175
EEF1B2	1116.164616979057	436.8713444871177	246.62246607243117	208.632125878464	265.09177046660903	460.75542257795985	545.081194855225	481.4801131942917	1.0090763228762225	1.0043604878979868	167.15876173189406	81.73618724338807	20.7909036598617	113.67463206138905	8.655572977706461	1.0041115197717474	22.89495913846668
EFEMP1	1.0213168221067934	1.0033790566246963	1.0131790145647865	1.0069955852785806	1.0044010938665406	1.0043286893214285	1.0027635593982263	1.0221725768476975	1.0982401293231172	266.7892627967424	1.0602494797808455	1.0591816270661445	1.0612280767079183	1.1550942581868127	1.006270661171314	1.0352165929187787	1.0342032885737658
EFR3B	1.1455347011509898	1.0196964969138347	1.0202238892906879	1.0162466517383248	1.0138430322185412	1.0102721687801184	1.0027616604724998	1.0408218469249584	1.094255281547469	84.64624200749196	1.158337395683835	29.130563947533062	9.85634017590789	1.1244324971626876	13.815270040787711	1.053042251310968	1.038218066398373
EGR1	59.0386384350387	33.08447681390095	178.27752688224606	54.536402942473366	287.05802462133323	33.53507100854586	163.29128278404602	72.90342304960024	6.978488090222864	543.7093390823572	5471.643129785523	7.381140127848024	14800.3000009486	4885.016205718217	433.2115294010599	8108.480960333081	2693.2111068805584
EGR2	1.0025404153671993	1.0023629628882116	1.0025074719406166	1.0024764453950818	1.0024177728246748	1.0024187063740886	1.0022719390615837	1.0025708672489757	1.0026655419670476	1.0025354497820909	1.0026267210934872	1.0026177832656182	1.0027393389024666	280.81795731466104	1.0024569578980165	45.06429221939082	1.0025981809901885
EIF3L	588.4425727298324	1173.8675163567439	116.49412252288609	410.4129781800471	831.8105010272297	536.6422633425918	980.9268117259951	411.5563415943683	51.284756669588525	1.0	1.0	282.11527846685146	31.081977193748497	56.60159341177744	16.118104352326327	1.0	1.7179589539701448
EIF3M	19.110959044379243	203.2115802199453	241.7038426121027	37.24724200511665	31.242617168468758	337.7967054955358	810.8029397661619	115.35237897318603	9.59833794300123	1.0	1.0	1.0006637698719296	1.0	1.0007642655611986	5.065547740998463	2.50401632387141	2.03658026626578
EIF4A2	1101.17325218817	1454.117917495875	1791.5120266798015	2157.2417662816565	1677.6363562000652	2336.736912624167	1858.7837079067665	719.4955595237429	518.2115029265906	99.53199021012463	758.0261685798611	676.1486514187218	80.3135840179954	122.08206318901935	1306.712860569655	471.11806471442185	313.2521629958791
ELAVL4	1.0027779005529807	172.41162044896205	10.964662638125365	25.103945465067305	4.693741636679903	127.42192912199663	70.98256210316784	5.480544404269053	94.77547765769316	1.0026605417297236	1.0027488816917263	1.0028429421172782	1.0028008271033206	1.0028400005475406	10.315178492840655	1.0028041113412136	1.002706890886051
ELF1	1.0028462922919643	1.0027772456287627	1.0034768404942367	1.0028092428342388	1.0028066325008236	1.0027154588456257	1.0034584241808977	1.0045324180122306	1.0117076998263868	1.0046515609812323	22.129095585984558	1.0048337282099746	1.006228658235884	273.4865827210744	1.0027451255483082	8.42514196728042	1.0052861835725082
ELF2	57.06477896226011	8.506343236507577	11.295546558792877	8.212084596028053	9.257199318199005	8.788663452914493	10.811268107605162	3.1338470658078768	6.790206621929471	1.0162851217936222	1.2375948358897646	1.4838634109638325	7.083326161199038	1.0188323349416843	1.121062964947253	5.302420352374298	8.545736079210394
ELL2	1.006663348147686	1.0276947784201504	1.0633039855429813	1.0047800715093498	1.0049486642236398	1.013169201369946	1.520666512666632	1.0423165299562687	1.0531815101308344	1.0349145965881466	278.3545544541807	1.0385706337189449	1.027830945307208	639.7084627602133	1.0117233381924788	51.26426904172412	31.87079530327091
EMP1	1.0026673556653216	1.002588840757879	1.0027808713114643	1.0026974060654732	1.0026413345570782	1.002631893049508	1.0025002103877925	1.0027811741574781	1.004251147065585	1.0028263856140662	220.90153650531965	1.0028456419957275	1.0028455455430418	1.0055921998302524	1.002633838226324	8.30733541917115	1.002809013478626
ENC1	14.433199160341239	61.308907010209076	3.8054184261510198	45.27270946902724	98.02644672993455	125.25455360724425	32.127000205600254	1.1581731027963664	44.04617067604339	1.0028205460702497	1.0028184612846345	63.19073135042672	149.52633350912606	1.0044872105121758	9.523521733866811	1.002778270594343	1.0027921765650771
ENPP2	1.0062217377766163	1.0028258680504878	1.0060443352677901	1.0034874435570051	1.0041868475876519	1.0028105364014626	1.0026696362773764	1.0180085437108768	1.0360372945540002	1.0404567652890244	1.0729884146325874	1.0199050538754948	1.0191355686294836	1.0647207338363796	1.0047819139606324	5.672564077698338	1591.294963446293
EOMES	1.0	1.3696490438883193	1.0	1.0	1.0	1.1657870246417892	1.69410186498646	1.001534650646196	1.0020641750039414	1.0	1.0017300574494985	1.0017703790841563	26.50681680300156	1.0019275230081204	1.0	1.0016238576442738	1.0015714264376905
EPHA3	1.0	1.0197502847083044	1.0	1.0	1.0	1.6074420838854904	1.1527878615009093	1.0	1.0	1.0	1.0	47.34511599185106	1.0	1.0	1.0	1.0	1.0
EPHA4	84.3857236638904	47.01767249252923	60.956942358769524	11.655691967278205	3.4581073311465835	99.5551841246675	1.732754207036297	4.587488299747565	1.0	2.9487642929111653	1.0	1.0	9.056126363438006	1.0	6.5026873073386104	1.0	1.0
EPS8	1.3185303037294953	1.2126936186121855	1.1766739625720684	109.17494957165721	5.274788946581997	1.428185164590109	1.0219298614158454	1.705078280761887	1.5019182299849434	10.380369878564327	144.30218403315706	10.457470024370455	5.148042952078576	1.6829350861914834	1.1642560845548493	104.57046861453594	1.2600946913064675
ERGIC3	181.9866446661202	107.09186633519387	63.31108759893797	19.785592748403374	32.968654760738794	68.11548924004398	284.36002386379175	24.349735177844842	3.181136976087779	2.243515066185035	2.2420572109856236	3.266673811418416	2.0659008787469038	3.3962514650991293	2.6255174783561284	2.650596724244316	2.0070316882027384
ERMN	1.004223974881307	1.002806424492801	1.0060505588445368	1.004434884221617	1.0033394677720224	1.0030627633866174	1.0027168957692738	1.0113824337875656	1.0582911372977775	1.0078981199754606	1.0590721799016332	1.0331186994280386	1.0327773489380705	1.1091561612037606	1.0042054323679466	1.043985203185374	4089.265757399741
ETS2	1.1208688764711938	1.069310560328304	1.3246689998111953	1.298907700468753	1.2412836648117338	1.0801237128920635	1.0775592941217884	1.4148305998425568	2.125781572559869	1.2343934991867611	8.475123867050375	1.74746288544411	1.7353022442811832	380.2781069406709	1.1901984774374719	2.102469023964322	1.4830875520017197
EZR	282.8076620852477	142.1739440502863	33.45152518777567	61.356925630837544	110.78143138343381	64.56796351419061	76.84509517617605	14.945278380442378	101.85294749867997	2677.577480616259	22.26677521862157	95.38192179346447	461.41592631126576	132.26799057997465	1.0	1.0	1.0
F3	4.188406017354035	1.0	1.0	1.0	6.516316442980665	1.0	1.0	1.0	1.0	4544.158067085726	306.5096127179959	1.0	85.11578893251848	1.0	1.0	25.669065252819863	1.0
FABP3	1.0025736893362565	1.0024560194394612	1.0025294867696417	1.0026247636613022	1.0025712851352568	1.0025102259891794	1.00231210803564	1.002597009367244	1.0026978607375427	1.0025748634654805	1.002670933044996	1.0027036385107206	1.0026467305046165	1.0027429768438476	364.3622288089073	1.0026347838618932	1.002630021177898
FABP5	43.88156167595632	69.85290699844047	130.74128201144418	207.10589559205553	498.7599409691892	132.48533766075028	124.1034515115949	37.69398314028195	23.343455888265904	1.0025937060259125	1.002673883817527	1.0027493944574686	21.3827958366759	1.0027599374488352	1.0026131609675097	1.0026185368338125	1.0026069590876991
FABP7	105.52924656245669	29.156529683447854	104.87987468320543	106.69758090346048	466.7077910364479	116.11665342296288	13.129980205332245	18.734022094653895	1.0028046435497542	1.0027529593741995	1.0026559478610166	432.002957576388	655.2815135011399	1.0027395056147586	1.0025378207684583	62.19923102535035	1.0026139414330104
FAM107A	10.992387229728207	1.4242741052017192	1.017364869716557	1.080273154561322	13.722316610302443	1.3687468944903545	6.008440296130303	1.0360899907118903	1.06160141984037	605.236142369218	1.0913047319566744	1.0248393239580194	13.013976906176172	1.0736712958553412	4.24675151598059	1.0181321445356422	1.0139459999680493
FAM107B	1.868884891010848	1.842668700594978	1.03235190663442	5.500939502512365	1.8996338935816939	5.016795462935585	3.2160388197698646	1.092362671231899	1.068361673321433	1.0057564784799706	1.0650320126082873	1.0485737222682485	1.6008844706191885	1.0857887446625307	1.0038540700975407	1.0412957473895927	719.4145136974979
FAM110B	2.9182137350759305	5.945956458578586	8.727500734936509	15.289753299006343	8.170804929266597	7.226411551792605	2.210489574003379	4.773026646226749	1.0049802158003625	1.005010980022023	1.004033929356985	207.86658800320407	18.686517042687456	1.004445752707543	87.78782032708737	285.3767355524707	1.0028270941790938
FAM117B	1.0028043767565862	4.199071593037067	2.9260796230694512	10.389302766624404	6.2598769658615065	15.242368534808929	2.174499892833576	2.000694241820404	1.0050298184699602	1.003161279412394	1.0039603518380114	831.0492757233941	4.67183318929081	1.0047478681620556	2.5945133010629835	1.0028193636105347	1.002798235456174
FAM133B	58.461907779190064	36.28160582673057	26.55387221421562	22.07587445424911	155.73973106903878	62.45429447610465	21.142616467962647	37.196238789779585	84.18427497228838	1.120950308494897	1.181789370769808	1.258699252711561	1.1506211933741415	1.3995209503211554	1.048056890391119	1.1680131043313675	1.097092260131487
FAM171B	19.501985210931196	17.636356830171977	61.79200956647122	51.631742997643634	79.3344445699809	34.649692883396256	31.421058463046656	38.63648538108743	85.64445575293765	132.3838923616354	1.7385827039488728	1.993259049506445	1.8321974242612256	2.58790372698318	4.155282009507185	4.935935793484294	1.7443429306020146
FAM49A	1.004331500211039	1.2438046199685444	1.002775008849592	8.427345112314985	2.018360345485093	3.181240160242488	1.0039331003934473	1.0038859734088592	1.0063029153000824	4.362055223501754	1.004413928614594	239.39189380713685	1.004500324062266	1.0101665898647147	69.56695550523065	108.53089564952825	1.0040520989764408
FAM60A	1.0019791355515058	97.17339449554811	31.822773749326238	2.7174898746197007	2.5264118626444385	9.886729476209306	127.80107701871597	99.88953883942814	1.0021380434205427	1.0018323422672555	1.002009106712639	1.002068461785377	1.0020848302550913	1.0021234263049368	1.0015469480209205	1.001962546144691	1.0019560109331798
FANCD2	2.1309337416846836	6.535351766960512	2.3702882580972005	1.0	1.0	1.6226930121906444	3.3393467079792245	27.846643943778986	13.494990271781186	1.0	1.0	1.0	22.158159980263058	1.0	1.0	1.0	1.0
FBXO32	1.0016473052621742	1.00186364421352	1.0015843728737246	1.0015839158472661	1.0014320978832008	1.0017801758950622	1.0017642680887442	1.0018712231639313	1.0019841112005554	1.0018995958042902	1.0019878569393836	1.00189074012108	27.297147907095273	1.0020029091890195	1.0017542246237352	1.0018951523678834	21.459939132954084
FCER1G	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1337.231703725592	1.0	1.0	1.0
FDFT1	586.5335094964661	729.5638163601728	175.94284864857352	133.77080408519507	248.44656238615482	472.20406630580845	503.227881914146	446.97744334599605	123.20753154207598	39.094721026769946	1.0	517.5469372940447	224.32491628093095	1.0	5.779351428619593	151.1575782198112	126.6846498969718
FDPS	603.1856439010828	409.8708330561085	394.43019251271335	64.57519318683578	556.7038863067509	141.39349961132197	444.6253886452175	223.48584017498578	1.0	1.0	1.0	1.0	1.0	1.0	2.7484573306434426	1.0	1.0
FER	22.194660689377233	8.842179484563847	3.802391088263996	6.893006123454617	44.70892787875133	10.314808444649572	11.945293777000789	1.6729415411962387	1.0017672503371366	8.650553670204033	1.0015629167480817	1.0017511261083045	1.0014825943822183	1.0017846709500637	1.7053569790090255	1.0013445624098969	1.0006469657942856
FEZF2	1.082881525228819	2.677879599279228	1.099471087521048	1.1843895784121732	1.0589847907467582	1.5612267951551393	82.21175923600408	1.32762232672205	1.4791214107814108	1.0738441175846765	1.1877264295102705	1.2900253307739926	1.2058800456514518	1.4616970477318434	1.0199012110504426	1.125663372540921	1.109901560433042
FGF12	2.1214378615840848	1.0026254482387669	1.002624872768605	4.8706159808509835	7.000813112674376	4.677783516552983	1.0022658519647911	1.002698410072357	1.002660724365429	1.0026739829087687	9.66733038095541	339.805414248603	1.0026405525860003	1.0026909516437856	1377.227435344226	480.13121743450995	1.0026590740372132
FGF14	1.0025334284791392	1.0024576625146913	1.002499108333064	1.002495173905475	1.0024782435757782	1.0024324412271137	1.002367000986407	1.002599748518814	1.0026532518035174	1.0025230213677738	1.0026710528894087	1.0026362550372339	1.0025979359023096	1.0026899018157875	413.23814757066776	23.244709405652237	1.0026310456090024
FGFR3	1.4032148259985344	1.2190614695207032	1.0024629662789097	1.0024479694713853	1.44523314225526	1.0024943740000118	2.090830927261395	1.0025691031216666	1.0025778930449853	226.73840188812994	1.0025275869871573	1.0025293168034644	1.0025448450476153	1.002601261970538	1.002380181243751	1.0025296494536755	1.0024868626651355
FKBP5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.8364955185881777	1.0	1.0	113.25204374204519	1.0	37.54379045871932	1.0
FLRT2	16.235567336709288	2.315147066050469	7.714849845362083	29.35918169255396	4.545815575137845	25.788468988381815	3.003010035529155	1.0	1.0	2.9298135873379905	1.0	20.74204768233094	1.0	1.0	1.0	1.0	1.0
FN1	6.066117146039713	1.7869634690713356	1.823433599086361	3.227147539642469	3.1181535415156048	1.9016546095594262	1.0	1.0	1.0	1.0	214.434354176824	1.0	1.0	1.0	1.0615082109829312	1.0	1.4956160802797247
FNBP1L	58.461907779190064	82.12203512354047	35.18340944540468	95.98078030172829	47.28965898698873	71.31934389715545	18.792822865614554	20.955915110401495	33.45152518777567	4.950303864554897	1.002734908704689	477.7183694375901	46.58143028580783	1.0027970590071555	29.156529683447854	1.002719228583381	1.0026685736226564
FOS	1072.62286268084	632.3060822273155	506.0653647547228	296.5474575687845	674.9260596404338	475.249943312602	1017.0282026301173	194.22812185108353	140.89562394521118	2899.619204517712	6069.369411362211	13.032416633063477	3922.030869649123	1226.7604675618793	522.7860452542228	5187.076032089234	4794.396585030174
FOXG1	44.97768965812968	124.00145198770608	79.98957073830687	159.85695480589493	82.79838831320622	256.58913176623423	432.4809963409525	43.60003154419206	273.02622949531445	97.02543381311017	1.0	842.7071231742259	646.5638913741625	1.0	87.78782032708737	91.50434708162956	1.0
GABBR2	1.0024010562207073	1.0024450723959077	1.0023738002480858	1.3821173595121152	1.0025308556705514	1.0501585959207724	1.2351141959494198	1.0024344230039914	1.0025349760317632	1.002550765773996	1.0025592046800869	1.0025756757138864	1.0024810192427651	1.002562671564346	223.7671565277146	1.0024832014947853	1.0024844180750072
GABRA1	1.3106841507577358	1.1234579996054366	1.5324859926191134	1.5720225947992827	1.2873514882397874	1.309918901943142	1.0419268680552753	1.9102991687883084	3.8293944507208177	2.1474003766654537	6.3630512585385635	2.9317450464140453	2.8321966577930686	5.6966370127324115	1173.8675163567439	2.652535516020615	3.6169794677936262
GABRB2	1.4267442681909728	1.2976233249922806	1.5943511747264643	2.0553550688557625	2.0112721739199433	1.3531982639958233	1.049799337822361	1.9802276300997477	3.983843389358185	1.9102512117062598	3.41687402651151	3.5196060412265107	2.739842812900971	5.983292799759928	260.5433908537253	2.576686817192397	2.865587394168956
GABRG2	1.7933129779580579	1.401070264957015	1.49968389443804	2.385102960981157	1.4457325190423704	1.5406256960441063	1.6101513254095838	1.9495224895378143	4.5915228433068584	2.526470509688953	5.428330507983649	3.861195643921808	2.92014446499105	5.7823056670457955	268.404475364701	2.1879495490946335	3.1437103131327464
GAD1	2.6680145307121976	1.0	3.7995486685665845	1.0	3.699314556733883	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	634.254816023679	4.683936447808576	1.0
GAP43	314.14211475477094	15.099425095118537	3.304545199540942	41.353714835368606	13.880001915476635	199.7253422433185	11.142802704266993	10.565990237128913	19.47256706758116	2.7250604630899566	6.159799338119292	627.3329595014197	8.863149660319282	22.617969610914404	56.441001017088595	21.252487389462775	3.958958838637112
GAS5	115.49696998306469	310.95065926094344	133.94731052421088	363.36734900747666	421.097547184884	672.7524347392824	895.1161620109184	442.8549874455411	1.0	1.0	48.182465660917906	45.070749958389555	72.3947365746908	1.0	6.2598769658615065	1.0	17.42294118631835
GATM	4.038940633303377	1.0591860962953008	1.0	1.0	2.6115976008498807	1.1950089472536112	1.2232570380133712	1.0	1.0	32.509773366321724	1.0	1.0	1.0	82.49485732491058	1.0	106.2823912104021	31.971150228393384
GBA	23.980953669649978	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GGCX	4.5712184407602825	3.1068224847832893	5.193425441733034	5.0025900491348985	2.4344535206017603	2.6859770339698676	1.4342166261871823	4.634017104146864	20.662819826110386	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GJA1	3.802391088263996	1.0023641133247394	1.6774795711543113	1.0023648522960844	1.0025592524546072	1.0023093112907917	1.0022978349337102	1.002595353135889	1.002568027663964	4602.981528994793	4.046879344460157	1.002519123378176	1.0025136960268513	1.0025873282455868	1.0023704176304642	1.002474014711595	1.002489598902244
GJB6	1.0023557838307204	1.002260419212422	1.002391146270073	1.002365058263833	1.0023229081756522	1.0022945383414146	1.0021571035135262	1.0024421878909027	1.0025633389725217	1601.025878487851	1.0025256146771553	1.0025242042957385	1.0025196296665297	1.0025993769190724	1.0023603543481407	1.0024877546843625	1.0024654286236148
GLDN	1.0024986142175794	1.0024149812207568	1.002542236498665	1.0025206622580969	1.0024677098723507	1.0024637352683798	1.0023273062340436	1.0025825282171854	1.0027091268702852	1.00256923920369	1.0027005338216652	1.0026706921766122	1.00266644831133	650.7884083379507	1.0025681620182236	3.8130309147412893	562.3080315419686
GLTP	7.128657001706365	1.7364904547839417	1.4056441672634312	2.28519689453991	1.9578217864559366	2.4999654337965587	3.4993273663296485	3.3846190984894555	1.0027239902657221	1.0027130431586504	10.873460911633174	1.0026865365804989	1.0026377936149091	1.0027306542558339	1.0026071196914639	120.05537139863513	1194.1820407362661
GLUD1	21.3827958366759	2.819904866376732	7.346795855311899	1.090710297663371	33.08447681390095	2.1879190279435443	2.9521313599051537	1.215341304107472	1.0044135302447983	1987.811109504838	10.042234093234176	1.0039019689918887	18.073832008614268	1.0048491568584887	2.815275342951561	46.887364703154496	13.928724821401776
GLUL	19.59053576899348	53.832543873329904	63.31108759893797	9.709635202551057	262.4523026611933	25.502435645259045	48.704948590672295	33.56783889984611	15.343897161705506	3883.467443664471	245.88434244305307	1.0026857629555743	9.974674726467777	333.8116740024113	8.29170983974947	229.48381022161846	1944.2532259380946
GNB2L1	4004.3171965468637	4004.3171965468637	1461.9679116703307	2112.1009073008972	2632.6320668778962	2147.751067465269	2430.446288064525	3084.444259978154	1054.0723917715982	1.0023895447077629	346.24504133365826	566.1018487976798	301.59356325116136	98.95474790084913	26.06668783132347	2.520649038046105	10.030645103571556
GNG11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	171.62722747400767	1.0	1.0	1.0	1.0	1.0	1.0
GNG2	15.365702314736856	6.07408198250464	2.549027708091778	59.049190083324305	8.347638401676383	54.575889246540406	3.6839102055373143	1.0022062124891136	1.00213616165982	1.0018777422696243	1.0020208508966708	157.52158199432995	1.0021169829213965	1.0021725865726507	9.023083828127294	2.5168015164281616	1.001990604664528
GOLGA7	8.29170983974947	5.038024486350371	4.763760516332789	1.567242916593194	8.258368128435455	3.1061408020689774	14.393138505875157	1.5871295571353765	1.2970035724222189	1.7138859264518924	26.68420906635196	1.3636122863108435	4.023948882242768	1.3195582936891683	4.607971081849915	4.463819056831318	1200.4330045378772
GOLIM4	3.40313445666817	4.3203430329993955	13.18817310115997	1.8773903728355454	5.744783407640321	3.0384041289755928	3.0996593396330216	12.374472619896258	38.55377986289215	5.041924851052418	1.1575697575763342	1.0699191408051751	1.0733422100597767	1.1667218686257268	1.019120017899872	1.035328277804291	1.0310961454587397
GOT1	1.1366592485051845	1.0024029210307532	1.0023619184677353	1.0024046079657434	1.002235729566189	1.1355330696185035	1.0023976304309443	1.0024369016904076	1.0024466934582394	3.766229458070927	1.0024176611916926	1.0024173255428885	1.002385752667862	1.0024585466348812	560.1038538344746	1.0024386329365496	11.558747582291865
GPM6B	187.45200789953435	74.61739711583176	35.24561125853884	51.23078923620393	351.63451086855133	105.20456062283105	24.661440143984684	30.460252758661497	50.0345010678929	1341.0835617014632	1.7043093018194593	33.64360369042154	48.92783233377981	1.0026309485159075	67.64657285952434	557.6481309591599	2883.617871812655
GPR37	1.0019988501812276	1.0018125865509004	1.001950700760788	1.0019154305029039	1.0017827464827256	1.0018267438784985	1.0	1.002005409036606	1.0021702661206169	1.0020342361017325	1.0021475751855642	1.0021342112796785	1.0021020089630719	1.0022132523538527	1.0018542688365335	1.0021830578778559	384.3111447410184
GPR37L1	2.484118605123502	1.1526008783157233	1.8803295832468305	1.5719748248650949	1.722179054585316	1.319728030268737	1.128217310539513	2.178002854853122	4.746316597361439	438.7133324458919	3.586602202031798	3.1465158830436017	3.1725900291308133	8.100504729292377	1.4475379887213613	12.599790174620185	9.612500838812302
GPR56	52.90142083316172	7.1986489942491625	12.927857633371113	4.932079976154695	47.20107241635761	1.975299685169031	2.5493460690838257	1.0022662770375161	1.0022384943433784	75.37179676853302	1.0021405731899327	1.0021639127130464	8.948406795194138	65.69065990062929	1.3853932892785255	14.553021527545564	1.002035112750769
GPR98	10.24097097890623	3.892966359995543	5.238715129043611	3.14419047819138	20.597879138859962	3.307157356562683	4.212495976709402	2.530709992802474	18.745304528587372	656.3608490791961	1.002043447651074	1.0021106004650517	45.06058067178776	1.0021573605409495	1.001861369846592	1.0020327113460845	1.0020446968788428
GPX1	1.0021950506486397	1.0801012643850645	8.549789113662225	1.0022656910394578	1.0021910045566986	1.0022186468131449	5.38745361534615	1.0023883011738626	1.0023609796308968	1.0022088984303141	6.765534814718738	1.002351342157649	1.0023102844758511	473.40463705085983	6.496077913528297	1.0023146514596804	1.0022494459890654
GRAMD3	1.0037915512606588	1.0026919199370545	1.0028464417123966	1.0027876510342402	1.0028170381507289	1.0027390110048904	1.002595862732111	1.006258028807019	1.013746429443692	439.5206182156554	1.0118644660571687	1.0067134413824665	1.0084074142034438	1.0237149472233733	1.0028055038745967	54.16536409446207	1.0109254498709965
GRIA2	147.2433100571308	59.75396911902009	22.752681806785475	520.4114634246246	527.6076812433632	253.6732938094178	6.493073571056429	1.1552139442887692	6.594089990519096	369.4295040984208	3.5070383123491746	237.64809025165303	1.0593455730652455	1.122325838406229	760.6970404374641	654.5904378320564	57.948265807129516
GRIA4	15.542664958515937	1.0226342698694546	1.0112982873548153	1.0219490985333877	1.08442823744277	1.0133260340997463	1.0106261429821002	1.0742889904454775	1.076798620218722	1.0794861960450441	1.1129850022411318	1.0805599688183838	1.0471928231214818	1.1277848889854019	15.52167280633951	352.4492238784165	1.0877787894436528
GRIK2	1.0444181169520024	1.1496054936708766	1.902566478431969	4.427264011644555	1.510753674758613	1.0520214890422666	1.039128455186239	1.0520914553679246	1.06902024910093	3.4078457192348965	1.0312336855515118	1.084542655547784	1.0297940723379282	1.0819595898347898	172.41162044896205	22.130957425252554	1.0308760285536818
GTF2H2	5.541100601957838	4.271174121844727	18.929912215840666	5.111210680938864	1.0014344181507207	4.900382312513068	11.401594355141759	4.688514213929445	1.0016315592281277	1.0	1.0	1.0	1.0	1.0015751976663352	1.0	1.0	1.0
GTF2H2C	10.253336429952466	2.6973246572110434	16.07379456118807	2.673600981749996	1.6644165380371325	1.9539660318754717	6.100406342388361	2.3970023611035174	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GULP1	22.52455125993454	1.5976933374688629	3.4317394296533705	1.0023753132573086	2.7131971838481395	1.0023187224346772	16.386683134652458	1.0025307709153868	1.0024939343127972	1.0022971519731656	1.0023920126451802	1.0024037180360554	2.707980879912341	1.002477280383407	1.0022369770048816	1.0023649044824336	1.0023457010532866
H3F3A	774.1127467782898	620.3576643553787	261.18600223868305	405.46272145454714	263.78734541921466	564.6151507886931	757.9229876617421	481.14504023448217	577.5028489110415	1.525301835062053	1.8459099293430627	2.176148177839777	2.0822885189727693	3.0636241619040794	1.1269731185717338	1.580156111097283	1.6150380381465497
HAVCR2	1.0026097639812368	1.002587945845142	1.0027076442169838	1.0026332573543946	1.0025778930449853	1.0025587075324645	1.0024577971127073	1.002711624855481	1.0028292791417905	1.0026733298525432	1.0027821705736795	1.00279184222635	1.002785033926232	1147.7203929968266	1.0026077887408342	1.002811925433814	1.0027306511068486
HBEGF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0015832214051172	1.0	197.6117375117243	1.0	1.0	1.0017171816626922	1.0	1.0	1.1453726094189467
HCLS1	1.0023551625314506	1.0022722674272522	1.0023909298186264	1.002364428873947	1.0023211208781873	1.0022940587249591	1.002156858996266	1.0024362708070589	1.002563071855112	1.002413088461796	1.0025182422389587	1.0025264801530005	1.0025193763098725	97.29514249430625	1.0023325089644206	1.0025412934467437	1.0024683869804063
HDAC2	55.21648186605723	402.0744077216459	197.61999395375435	303.58022335704356	42.002257361931186	426.241909361819	259.9775936458685	134.12413194885679	176.33652803325762	1.722834829007994	1.0	78.85880941393415	20.630153417761903	1.0	3.005034746548708	5.245195082407671	10.474041019385545
HELLS	3.896441435076438	23.12829169539541	12.48074093800649	4.741502592998579	1.002710824553761	8.461973797356686	18.08718500065778	55.17138671868859	62.93881092711404	1.0025600127364491	1.0026455142812951	1.0026601751953752	4.944261689181324	1.0027318762027821	1.0024929524299666	1.0026770445544397	1.0025915805192747
HES1	20.256621407673432	7.083326161199038	18.111103044051227	3.263150826423491	16.621556685669624	6.2236527642996595	61.75650870761231	13.36744495794859	87.78782032708737	44.9334660763172	85.0461175175358	1.0	31.296979905074693	1.0	1.0	1.0	1.0
HEXIM1	1.3432256674315788	1.0046629441478745	1.2034343302286123	1.002793713620684	1.0028194482702313	1.003921795070109	1.2277771041563033	1.0046876854696278	1.006056384918158	4.446672287441723	124.3893669942733	1.0043064395406152	1.0044056976421496	12.159160128310837	4.383507274990639	21.143299019338556	2.1224653617811935
HEY1	39.301127048839405	5.238715129043611	1.0	1.0	4.781863257720826	1.0	82.23385806946544	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HIF1A	356.41913756167133	152.59179066726736	50.0345010678929	24.870760835851215	27.849619744041902	97.53783223777145	201.12861746688384	108.115696383325	25.567227828929305	47.20896308959429	2.8828817127609043	15.871034721045142	16.33221304759603	749.7693116372639	2.088719260887576	114.3503167125703	1.0018461944126291
HIST1H1E	1.0	14.748172701738788	1.0	1.0	1.0	8.628456698353293	14.431220074986399	12.008767581932819	1.8494810887688171	1.0	1.0	1.0	376.5334283719831	1.0	2.811589807878618	1.0	1.0
